date,away_team,away_pt,home_team,home_pt,home_spread,home_total,home_ml,away_spread,away_total,away_ml
Wed Jan 4 2023,Milwaukee Bucks,104,Toronto Raptors,101,-5.5 (-108),o223.5 (-112),-210,+5.5 (-112),u223.5 (-108),+176
Wed Jan 4 2023,Brooklyn Nets,112,Chicago Bulls,121,+5.5 (-114),o234 (-110),+168,-5.5 (-106),u234 (-110),-200
Wed Jan 4 2023,Portland Trail Blazers,106,Minnesota Timberwolves,113,+2 (-110),o233.5 (-110),+110,-2 (-110),u233.5 (-110),-130
Wed Jan 4 2023,Houston Rockets,108,New Orleans Pelicans,119,-7 (-112),o230 (-110),-290,+7 (-108),u230 (-110),+235
Wed Jan 4 2023,Detroit Pistons,122,Golden State Warriors,119,-7 (-110),o231.5 (-110),-260,+7 (-110),u231.5 (-110),+215
Wed Jan 4 2023,Miami Heat,109,Los Angeles Lakers,112,+8.5 (-108),o224 (-110),+300,-8.5 (-112),u224 (-110),-375
Wed Jan 4 2023,Atlanta Hawks,120,Sacramento Kings,117,-2 (-110),o245.5 (-110),-124,+2 (-110),u245.5 (-110),+106
Thu Jan 5 2023,Memphis Grizzlies,123,Orlando Magic,115,+7 (-110),o230.5 (-110),+220,-7 (-110),u230.5 (-110),-270
Thu Jan 5 2023,Boston Celtics,124,Dallas Mavericks,95,+3 (-110),o231.5 (-110),+132,-3 (-110),u231.5 (-110),-156
Thu Jan 5 2023,Utah Jazz,131,Houston Rockets,114,+7 (-110),o231.5 (-112),+215,-7 (-110),u231.5 (-108),-260
Thu Jan 5 2023,Los Angeles Clippers,91,Denver Nuggets,122,-4.5 (-110),o230 (-110),-196,+4.5 (-110),u230 (-110),+164
Fri Jan 6 2023,Portland Trail Blazers,99,Indiana Pacers,108,-1.5 (-108),o237.5 (-112),-118,+1.5 (-112),u237.5 (-108),even
Fri Jan 6 2023,Chicago Bulls,126,Philadelphia 76ers,112,-5 (-112),o233.5 (-110),-205,+5 (-108),u233.5 (-110),+172
Fri Jan 6 2023,Brooklyn Nets,108,New Orleans Pelicans,102,+5 (-112),o231 (-110),+168,-5 (-108),u231 (-110),-200
Fri Jan 6 2023,New York Knicks,112,Toronto Raptors,108,-4 (-114),o216 (-110),-178,+4 (-106),u216 (-110),+150
Fri Jan 6 2023,Charlotte Hornets,138,Milwaukee Bucks,109,-10 (-114),o230 (-110),-500,+10 (-106),u230 (-110),+385
Fri Jan 6 2023,Washington Wizards,110,Oklahoma City Thunder,127,+1 (-110),o232.5 (-110),-106,-1 (-110),u232.5 (-110),-110
Fri Jan 6 2023,Detroit Pistons,109,San Antonio Spurs,121,-1.5 (-110),o236.5 (-110),-120,+1.5 (-110),u236.5 (-110),+102
Fri Jan 6 2023,Cleveland Cavaliers,108,Denver Nuggets,121,-5.5 (-106),o221.5 (-110),-215,+5.5 (-114),u221.5 (-110),+180
Fri Jan 6 2023,Los Angeles Clippers,115,Minnesota Timberwolves,128,-5.5 (-112),o223 (-110),-225,+5.5 (-108),u223 (-110),+188
Fri Jan 6 2023,Miami Heat,104,Phoenix Suns,96,+1 (-108),o211 (-110),even,-1 (-112),u211 (-110),-118
Fri Jan 6 2023,Atlanta Hawks,114,Los Angeles Lakers,130,+3 (-112),o242 (-108),+120,-3 (-108),u242 (-112),-142
Sat Jan 7 2023,Boston Celtics,121,San Antonio Spurs,116,+15 (-110),o234.5 (-110),+810,-15 (-110),u234.5 (-110),-1350
Sat Jan 7 2023,Utah Jazz,118,Chicago Bulls,126,+3 (-110),o239.5 (-110),+120,-3 (-110),u239.5 (-110),-142
Sat Jan 7 2023,New Orleans Pelicans,117,Dallas Mavericks,127,-9 (-110),o222.5 (-110),-375,+9 (-110),u222.5 (-110),+300
Sat Jan 7 2023,Orlando Magic,115,Golden State Warriors,101,-6.5 (-110),o231 (-108),-250,+6.5 (-110),u231 (-112),+205
Sat Jan 7 2023,Los Angeles Lakers,136,Sacramento Kings,134,-7.5 (-110),o242.5 (-110),-300,+7.5 (-110),u242.5 (-110),+245
Sun Jan 8 2023,Philadelphia 76ers,123,Detroit Pistons,111,+5.5 (-110),o229.5 (-110),+180,-5.5 (-110),u229.5 (-110),-215
Sun Jan 8 2023,Portland Trail Blazers,105,Toronto Raptors,117,-3 (-110),o226.5 (-112),-156,+3 (-110),u226.5 (-108),+132
Sun Jan 8 2023,Charlotte Hornets,111,Indiana Pacers,116,-5.5 (-110),o240 (-110),-220,+5.5 (-110),u240 (-110),+184
Sun Jan 8 2023,Utah Jazz,118,Memphis Grizzlies,123,-5.5 (-110),o234 (-110),-230,+5.5 (-110),u234 (-110),+190
Sun Jan 8 2023,Brooklyn Nets,102,Miami Heat,101,+2.5 (-110),o223 (-112),+118,-2.5 (-110),u223 (-108),-138
Sun Jan 8 2023,Minnesota Timberwolves,104,Houston Rockets,96,+4 (-110),o232.5 (-112),+148,-4 (-110),u232.5 (-108),-176
Sun Jan 8 2023,Dallas Mavericks,109,Oklahoma City Thunder,120,-4.5 (-108),o227 (-112),-180,+4.5 (-112),u227 (-108),+152
Sun Jan 8 2023,Cleveland Cavaliers,112,Phoenix Suns,98,+6.5 (-110),o215 (-110),+198,-6.5 (-110),u215 (-110),-240
Sun Jan 8 2023,Atlanta Hawks,112,Los Angeles Clippers,108,-2.5 (-106),o233 (-110),-130,+2.5 (-114),u233 (-110),+110
Mon Jan 9 2023,New Orleans Pelicans,132,Washington Wizards,112,-1.5 (-110),o227.5 (-110),-126,+1.5 (-110),u227.5 (-110),+108
Mon Jan 9 2023,Chicago Bulls,99,Boston Celtics,107,-9 (-112),o235.5 (-110),-390,+9 (-108),u235.5 (-110),+310
Mon Jan 9 2023,Milwaukee Bucks,111,New York Knicks,107,+0.5 (-110),o218.5 (-110),-108,-0.5 (-110),u218.5 (-110),-108
Mon Jan 9 2023,San Antonio Spurs,113,Memphis Grizzlies,121,-11 (-112),o234 (-110),-560,+11 (-108),u234 (-110),+420
Mon Jan 9 2023,Los Angeles Lakers,109,Denver Nuggets,122,-13 (-110),o237 (-110),-750,+13 (-110),u237 (-110),+530
Mon Jan 9 2023,Orlando Magic,111,Sacramento Kings,136,-6.5 (-108),o237.5 (-110),-240,+6.5 (-112),u237.5 (-110),+198
Tue Jan 10 2023,Detroit Pistons,116,Philadelphia 76ers,147,-15 (-110),o225.5 (-110),-1350,+15 (-110),u225.5 (-110),+810
Tue Jan 10 2023,Oklahoma City Thunder,111,Miami Heat,112,-1.5 (-110),o221 (-112),-120,+1.5 (-110),u221 (-108),+102
Tue Jan 10 2023,Charlotte Hornets,120,Toronto Raptors,132,-8 (-106),o229.5 (-108),-300,+8 (-114),u229.5 (-112),+245
Tue Jan 10 2023,Cleveland Cavaliers,114,Utah Jazz,116,+2.5 (-108),o226.5 (-110),+120,-2.5 (-112),u226.5 (-110),-142
Tue Jan 10 2023,Phoenix Suns,125,Golden State Warriors,113,-12.5 (-110),o230.5 (-110),-800,+12.5 (-110),u230.5 (-110),+560
Tue Jan 10 2023,Orlando Magic,109,Portland Trail Blazers,106,-9 (-108),o228.5 (-112),-350,+9 (-112),u228.5 (-108),+280
Tue Jan 10 2023,Dallas Mavericks,101,Los Angeles Clippers,113,-1 (-108),o224.5 (-110),-112,+1 (-112),u224.5 (-110),-104
Wed Jan 11 2023,Minnesota Timberwolves,118,Detroit Pistons,135,+6.5 (-110),o233.5 (-110),+205,-6.5 (-110),u233.5 (-110),-250
Wed Jan 11 2023,Chicago Bulls,97,Washington Wizards,100,+1.5 (-106),o228.5 (-110),+108,-1.5 (-114),u228.5 (-110),-126
Wed Jan 11 2023,Milwaukee Bucks,114,Atlanta Hawks,105,+4.5 (-108),o228 (-110),+160,-4.5 (-112),u228 (-110),-190
Wed Jan 11 2023,New Orleans Pelicans,114,Boston Celtics,125,-9.5 (-110),o230 (-110),-420,+9.5 (-110),u230 (-110),+330
Wed Jan 11 2023,Indiana Pacers,113,New York Knicks,119,-5 (-110),o226.5 (-112),-196,+5 (-110),u226.5 (-108),+164
Wed Jan 11 2023,San Antonio Spurs,129,Memphis Grizzlies,135,-13.5 (-110),o241 (-110),-850,+13.5 (-110),u241 (-110),+590
Wed Jan 11 2023,Phoenix Suns,97,Denver Nuggets,126,-14.5 (-108),o227 (-110),-1200,+14.5 (-112),u227 (-110),+750
Wed Jan 11 2023,Houston Rockets,115,Sacramento Kings,135,-9 (-110),o236 (-110),-375,+9 (-110),u236 (-110),+300
Thu Jan 12 2023,Oklahoma City Thunder,133,Philadelphia 76ers,114,-10.5 (-110),o234 (-110),-480,+10.5 (-110),u234 (-110),+370
Thu Jan 12 2023,Boston Celtics,109,Brooklyn Nets,98,+1 (-110),o224.5 (-110),-102,-1 (-110),u224.5 (-110),-116
Thu Jan 12 2023,Milwaukee Bucks,102,Miami Heat,108,-5.5 (-112),o211.5 (-110),-230,+5.5 (-108),u211.5 (-110),+190
Thu Jan 12 2023,Charlotte Hornets,114,Toronto Raptors,124,-7.5 (-112),o230 (-108),-300,+7.5 (-108),u230 (-112),+240
Thu Jan 12 2023,Dallas Mavericks,119,Los Angeles Lakers,115,+2.5 (-108),o236.5 (-110),+120,-2.5 (-112),u236.5 (-110),-142
Thu Jan 12 2023,Cleveland Cavaliers,119,Portland Trail Blazers,113,+1.5 (-108),o224.5 (-110),-104,-1.5 (-112),u224.5 (-110),-112
Fri Jan 13 2023,New Orleans Pelicans,116,Detroit Pistons,110,+5.5 (-106),o234.5 (-110),+188,-5.5 (-114),u234.5 (-110),-225
Fri Jan 13 2023,Atlanta Hawks,113,Indiana Pacers,111,+3.5 (-106),o239 (-110),+138,-3.5 (-114),u239 (-110),-164
Fri Jan 13 2023,New York Knicks,112,Washington Wizards,108,+3.5 (-106),o220.5 (-110),+138,-3.5 (-114),u220.5 (-110),-164
Fri Jan 13 2023,Golden State Warriors,144,San Antonio Spurs,113,+9 (-112),o243.5 (-108),+295,-9 (-108),u243.5 (-112),-370
Fri Jan 13 2023,Oklahoma City Thunder,124,Chicago Bulls,110,-4.5 (-110),o233.5 (-110),-180,+4.5 (-110),u233.5 (-110),+152
Fri Jan 13 2023,Phoenix Suns,116,Minnesota Timberwolves,121,-6 (-112),o223 (-110),-240,+6 (-108),u223 (-110),+198
Fri Jan 13 2023,Orlando Magic,108,Utah Jazz,112,-5.5 (-110),o233.5 (-110),-210,+5.5 (-110),u233.5 (-110),+176
Fri Jan 13 2023,Denver Nuggets,115,Los Angeles Clippers,103,-5 (-112),o222 (-110),-196,+5 (-108),u222 (-110),+164
Fri Jan 13 2023,Houston Rockets,114,Sacramento Kings,139,-9.5 (-108),o239 (-110),-430,+9.5 (-112),u239 (-110),+340
Sat Jan 14 2023,Milwaukee Bucks,95,Miami Heat,111,-4 (-114),o213 (-110),-176,+4 (-106),u213 (-110),+148
Sat Jan 14 2023,Boston Celtics,122,Charlotte Hornets,106,+7.5 (-108),o232.5 (-110),+245,-7.5 (-112),u232.5 (-110),-300
Sat Jan 14 2023,Memphis Grizzlies,130,Indiana Pacers,112,+7.5 (-110),o241 (-110),+245,-7.5 (-110),u241 (-110),-300
Sat Jan 14 2023,Atlanta Hawks,114,Toronto Raptors,103,-7.5 (-108),o232 (-110),-290,+7.5 (-112),u232 (-110),+235
Sat Jan 14 2023,Cleveland Cavaliers,102,Minnesota Timberwolves,110,+4.5 (-108),o225 (-110),+160,-4.5 (-112),u225 (-110),-190
Sat Jan 14 2023,Philadelphia 76ers,118,Utah Jazz,117,+6.5 (-110),o231 (-110),+220,-6.5 (-110),u231 (-110),-270
Sat Jan 14 2023,Dallas Mavericks,119,Portland Trail Blazers,136,-4 (-114),o227 (-110),-184,+4 (-106),u227 (-110),+154
Sun Jan 15 2023,New York Knicks,117,Detroit Pistons,104,+8.5 (-110),o225 (-110),+280,-8.5 (-110),u225 (-110),-350
Sun Jan 15 2023,Houston Rockets,100,Los Angeles Clippers,121,-10 (-114),o221 (-110),-450,+10 (-106),u221 (-110),+350
Sun Jan 15 2023,Golden State Warriors,118,Chicago Bulls,132,+6 (-112),o237.5 (-110),+190,-6 (-108),u237.5 (-110),-230
Sun Jan 15 2023,Oklahoma City Thunder,112,Brooklyn Nets,102,-4.5 (-112),o230 (-110),-186,+4.5 (-108),u230 (-110),+156
Sun Jan 15 2023,Sacramento Kings,132,San Antonio Spurs,119,+7 (-110),o246 (-110),+220,-7 (-110),u246 (-110),-270
Sun Jan 15 2023,Orlando Magic,116,Denver Nuggets,119,-11 (-110),o234 (-110),-560,+11 (-110),u234 (-110),+420
Sun Jan 15 2023,Dallas Mavericks,123,Portland Trail Blazers,140,-9 (-108),o223.5 (-110),-390,+9 (-112),u223.5 (-110),+310
Sun Jan 15 2023,Philadelphia 76ers,113,Los Angeles Lakers,112,+6 (-112),o235 (-110),+194,-6 (-108),u235 (-110),-235
Mon Jan 16 2023,Boston Celtics,130,Charlotte Hornets,118,+8.5 (-106),o230.5 (-110),+290,-8.5 (-114),u230.5 (-110),-360
Mon Jan 16 2023,Indiana Pacers,119,Milwaukee Bucks,132,-5 (-110),o228 (-110),-190,+5 (-110),u228 (-110),+162
Mon Jan 16 2023,New Orleans Pelicans,103,Cleveland Cavaliers,113,-7.5 (-108),o223 (-108),-290,+7.5 (-112),u223 (-112),+235
Mon Jan 16 2023,Toronto Raptors,123,New York Knicks,121,-1.5 (-112),o219 (-110),-124,+1.5 (-108),u219 (-110),+106
Mon Jan 16 2023,Golden State Warriors,127,Washington Wizards,118,+2.5 (-112),o235.5 (-110),+122,-2.5 (-108),u235.5 (-110),-144
Mon Jan 16 2023,Miami Heat,113,Atlanta Hawks,121,-1 (-110),o223 (-108),-116,+1 (-110),u223 (-112),-102
Mon Jan 16 2023,Utah Jazz,126,Minnesota Timberwolves,125,-4.5 (-108),o232.5 (-112),-184,+4.5 (-112),u232.5 (-108),+154
Mon Jan 16 2023,Phoenix Suns,106,Memphis Grizzlies,136,-12.5 (-108),o231.5 (-110),-720,+12.5 (-112),u231.5 (-110),+520
Mon Jan 16 2023,Houston Rockets,132,Los Angeles Lakers,140,-7.5 (-110),o236.5 (-108),-295,+7.5 (-110),u236.5 (-112),+240
Tue Jan 17 2023,Toronto Raptors,122,Milwaukee Bucks,130,-1.5 (-108),o222 (-110),-118,+1.5 (-112),u222 (-110),even
Tue Jan 17 2023,Brooklyn Nets,98,San Antonio Spurs,106,+2.5 (-114),o228 (-112),+118,-2.5 (-106),u228 (-108),-138
Tue Jan 17 2023,Portland Trail Blazers,113,Denver Nuggets,122,-6 (-108),o238.5 (-110),-235,+6 (-112),u238.5 (-110),+194
Tue Jan 17 2023,Philadelphia 76ers,120,Los Angeles Clippers,110,-1 (-112),o224 (-110),-118,+1 (-108),u224 (-110),even
Wed Jan 18 2023,Atlanta Hawks,130,Dallas Mavericks,122,-2.5 (-114),o231.5 (-112),-146,+2.5 (-106),u231.5 (-108),+124
Wed Jan 18 2023,Washington Wizards,116,New York Knicks,105,-5.5 (-108),o225.5 (-108),-210,+5.5 (-112),u225.5 (-112),+176
Wed Jan 18 2023,Charlotte Hornets,122,Houston Rockets,117,+3 (-110),o236.5 (-110),+128,-3 (-110),u236.5 (-110),-152
Wed Jan 18 2023,Cleveland Cavaliers,114,Memphis Grizzlies,115,-7.5 (-110),o227 (-110),-290,+7.5 (-110),u227 (-110),+235
Wed Jan 18 2023,Miami Heat,124,New Orleans Pelicans,98,+3.5 (-108),o219.5 (-110),+140,-3.5 (-112),u219.5 (-110),-166
Wed Jan 18 2023,Indiana Pacers,106,Oklahoma City Thunder,126,-4 (-112),o237.5 (-110),-180,+4 (-108),u237.5 (-110),+152
Wed Jan 18 2023,Los Angeles Clippers,103,Utah Jazz,126,-8 (-112),o229.5 (-110),-330,+8 (-108),u229.5 (-110),+265
Wed Jan 18 2023,Minnesota Timberwolves,118,Denver Nuggets,122,-9 (-112),o241.5 (-110),-400,+9 (-108),u241.5 (-110),+315
Wed Jan 18 2023,Sacramento Kings,116,Los Angeles Lakers,111,-2 (-110),o244.5 (-110),-134,+2 (-110),u244.5 (-110),+114
Thu Jan 19 2023,Chicago Bulls,126,Detroit Pistons,108,+7.5 (-114),o236 (-110),+235,-7.5 (-106),u236 (-110),-290
Thu Jan 19 2023,Golden State Warriors,118,Boston Celtics,121,-7 (-108),o241.5 (-110),-280,+7 (-112),u241.5 (-110),+230
Thu Jan 19 2023,Toronto Raptors,126,Minnesota Timberwolves,128,+4.5 (-115),o233 (-110),+152,-4.5 (-105),u233 (-110),-180
Thu Jan 19 2023,Brooklyn Nets,112,Phoenix Suns,117,+4 (-112),o220.5 (-110),+142,-4 (-108),u220.5 (-110),-168
Thu Jan 19 2023,Philadelphia 76ers,105,Portland Trail Blazers,95,+2 (-112),o234 (-112),+108,-2 (-108),u234 (-108),-126
Fri Jan 20 2023,New Orleans Pelicans,110,Orlando Magic,123,+1 (-112),o230 (-108),-104,-1 (-108),u230 (-112),-112
Fri Jan 20 2023,New York Knicks,124,Atlanta Hawks,139,-3 (-112),o229.5 (-108),-154,+3 (-108),u229.5 (-112),+130
Fri Jan 20 2023,Golden State Warriors,120,Cleveland Cavaliers,114,-10.5 (-108),o219.5 (-110),-460,+10.5 (-112),u219.5 (-110),+360
Fri Jan 20 2023,Miami Heat,90,Dallas Mavericks,115,+2 (-110),o218.5 (-112),+110,-2 (-110),u218.5 (-108),-130
Fri Jan 20 2023,Los Angeles Clippers,131,San Antonio Spurs,126,+7.5 (-110),o231.5 (-108),+245,-7.5 (-110),u231.5 (-112),-300
Fri Jan 20 2023,Indiana Pacers,111,Denver Nuggets,134,-6.5 (-106),o235.5 (-112),-235,+6.5 (-114),u235.5 (-108),+194
Fri Jan 20 2023,Brooklyn Nets,117,Utah Jazz,106,-4.5 (-114),o232.5 (-112),-186,+4.5 (-106),u232.5 (-108),+156
Fri Jan 20 2023,Memphis Grizzlies,121,Los Angeles Lakers,122,+7 (-110),o244.5 (-110),+225,-7 (-110),u244.5 (-110),-275
Fri Jan 20 2023,Oklahoma City Thunder,113,Sacramento Kings,118,-5 (-110),o243.5 (-112),-196,+5 (-110),u243.5 (-108),+164
Sat Jan 21 2023,Boston Celtics,106,Toronto Raptors,104,+3.5 (-110),o225 (-110),+134,-3.5 (-110),u225 (-110),-158
Sat Jan 21 2023,Orlando Magic,118,Washington Wizards,138,-6.5 (-112),o231.5 (-110),-260,+6.5 (-108),u231.5 (-110),+215
Sat Jan 21 2023,Charlotte Hornets,122,Atlanta Hawks,118,-8 (-108),o234.5 (-110),-320,+8 (-112),u234.5 (-110),+260
Sat Jan 21 2023,Milwaukee Bucks,102,Cleveland Cavaliers,114,-3 (-112),o217.5 (-112),-152,+3 (-108),u217.5 (-108),+128
Sat Jan 21 2023,Houston Rockets,104,Minnesota Timberwolves,113,-8 (-110),o240 (-110),-330,+8 (-110),u240 (-110),+265
Sat Jan 21 2023,Indiana Pacers,107,Phoenix Suns,112,-2.5 (-110),o229 (-110),-152,+2.5 (-110),u229 (-110),+128
Sat Jan 21 2023,Philadelphia 76ers,129,Sacramento Kings,127,-5 (-110),o234.5 (-112),-205,+5 (-110),u234.5 (-108),+172
Sun Jan 22 2023,Los Angeles Clippers,112,Dallas Mavericks,98,-2 (-112),o221.5 (-110),-134,+2 (-108),u221.5 (-110),+114
Sun Jan 22 2023,New Orleans Pelicans,96,Miami Heat,100,-7.5 (-110),o218 (-108),-295,+7.5 (-110),u218 (-112),+240
Sun Jan 22 2023,New York Knicks,116,Toronto Raptors,125,-2.5 (-114),o223.5 (-110),-144,+2.5 (-106),u223.5 (-110),+122
Sun Jan 22 2023,Oklahoma City Thunder,101,Denver Nuggets,99,-3 (-110),o233.5 (-110),-152,+3 (-110),u233.5 (-110),+128
Sun Jan 22 2023,Memphis Grizzlies,110,Phoenix Suns,112,+8.5 (-110),o231.5 (-110),+280,-8.5 (-110),u231.5 (-110),-350
Sun Jan 22 2023,Brooklyn Nets,120,Golden State Warriors,116,-8 (-110),o236 (-108),-330,+8 (-110),u236 (-112),+265
Sun Jan 22 2023,Los Angeles Lakers,121,Portland Trail Blazers,112,-5.5 (-110),o239 (-110),-225,+5.5 (-110),u239 (-110),+188
Mon Jan 23 2023,Milwaukee Bucks,150,Detroit Pistons,130,+11.5 (-108),o236.5 (-110),+480,-11.5 (-112),u236.5 (-110),-650
Mon Jan 23 2023,Boston Celtics,98,Orlando Magic,113,+7.5 (-110),o229 (-110),+240,-7.5 (-110),u229 (-110),-295
Mon Jan 23 2023,Atlanta Hawks,100,Chicago Bulls,111,-1.5 (-108),o240 (-112),-118,+1.5 (-112),u240 (-108),even
Mon Jan 23 2023,Minnesota Timberwolves,114,Houston Rockets,119,+6 (-110),o232.5 (-112),+190,-6 (-110),u232.5 (-108),-230
Mon Jan 23 2023,Charlotte Hornets,102,Utah Jazz,120,-9 (-110),o236.5 (-110),-405,+9 (-110),u236.5 (-110),+315
Mon Jan 23 2023,San Antonio Spurs,127,Portland Trail Blazers,147,-8 (-112),o240.5 (-110),-340,+8 (-108),u240.5 (-110),+275
Mon Jan 23 2023,Memphis Grizzlies,100,Sacramento Kings,133,-4 (-108),o245 (-110),-178,+4 (-112),u245 (-110),+150
Tue Jan 24 2023,Chicago Bulls,110,Indiana Pacers,116,+2 (-110),o234.5 (-110),+112,-2 (-110),u234.5 (-110),-132
Tue Jan 24 2023,Boston Celtics,95,Miami Heat,98,-2.5 (-108),o214.5 (-110),-134,+2.5 (-112),u214.5 (-110),+114
Tue Jan 24 2023,Cleveland Cavaliers,103,New York Knicks,105,+3.5 (-114),o220 (-110),+130,-3.5 (-106),u220 (-110),-154
Tue Jan 24 2023,Denver Nuggets,99,New Orleans Pelicans,98,+3.5 (-112),o233 (-110),+126,-3.5 (-108),u233 (-110),-148
Tue Jan 24 2023,Washington Wizards,127,Dallas Mavericks,126,-7 (-110),o224 (-110),-270,+7 (-110),u224 (-110),+220
Tue Jan 24 2023,Charlotte Hornets,97,Phoenix Suns,128,-7.5 (-110),o223 (-110),-300,+7.5 (-110),u223 (-110),+245
Tue Jan 24 2023,Los Angeles Clippers,133,Los Angeles Lakers,115,+4 (-108),o231 (-108),+144,-4 (-112),u231 (-112),-172
Wed Jan 25 2023,Indiana Pacers,120,Orlando Magic,126,-5 (-112),o234.5 (-110),-198,+5 (-108),u234.5 (-110),+166
Wed Jan 25 2023,Brooklyn Nets,133,Philadelphia 76ers,137,-7.5 (-110),o225.5 (-110),-310,+7.5 (-110),u225.5 (-110),+250
Wed Jan 25 2023,Washington Wizards,108,Houston Rockets,103,+2 (-110),o233.5 (-110),+110,-2 (-110),u233.5 (-110),-130
Wed Jan 25 2023,Denver Nuggets,99,Milwaukee Bucks,107,-12.5 (-110),o227.5 (-112),-770,+12.5 (-110),u227.5 (-108),+540
Wed Jan 25 2023,Minnesota Timberwolves,111,New Orleans Pelicans,102,-2.5 (-114),o228.5 (-110),-142,+2.5 (-106),u228.5 (-110),+120
Wed Jan 25 2023,Atlanta Hawks,137,Oklahoma City Thunder,132,+1 (-108),o238.5 (-110),even,-1 (-112),u238.5 (-110),-118
Wed Jan 25 2023,Memphis Grizzlies,120,Golden State Warriors,122,-2.5 (-112),o245.5 (-110),-144,+2.5 (-108),u245.5 (-110),+122
Wed Jan 25 2023,Utah Jazz,124,Portland Trail Blazers,134,-3.5 (-114),o239.5 (-110),-164,+3.5 (-106),u239.5 (-110),+138
Wed Jan 25 2023,Toronto Raptors,113,Sacramento Kings,95,-3 (-112),o237 (-112),-154,+3 (-108),u237 (-108),+130
Wed Jan 25 2023,San Antonio Spurs,104,Los Angeles Lakers,113,-8 (-108),o245.5 (-110),-320,+8 (-112),u245.5 (-110),+260
Thu Jan 26 2023,New York Knicks,120,Boston Celtics,117,-8 (-110),o221.5 (-110),-320,+8 (-110),u221.5 (-110),+260
Thu Jan 26 2023,Detroit Pistons,130,Brooklyn Nets,122,-8 (-110),o235 (-110),-330,+8 (-110),u235 (-110),+265
Thu Jan 26 2023,Chicago Bulls,96,Charlotte Hornets,111,+3 (-106),o236 (-112),+130,-3 (-114),u236 (-108),-154
Thu Jan 26 2023,Cleveland Cavaliers,113,Houston Rockets,95,+8 (-110),o217 (-110),+275,-8 (-110),u217 (-110),-340
Thu Jan 26 2023,Dallas Mavericks,99,Phoenix Suns,95,-1.5 (-106),o220.5 (-110),-118,+1.5 (-114),u220.5 (-110),even
Thu Jan 26 2023,San Antonio Spurs,100,Los Angeles Clippers,138,-13.5 (-110),o234 (-108),-1000,+13.5 (-110),u234 (-112),+660
Fri Jan 27 2023,Milwaukee Bucks,141,Indiana Pacers,131,+6.5 (-106),o239 (-110),+215,-6.5 (-114),u239 (-110),-260
Fri Jan 27 2023,Memphis Grizzlies,100,Minnesota Timberwolves,111,+1.5 (-112),o236 (-110),even,-1.5 (-108),u236 (-110),-118
Fri Jan 27 2023,Orlando Magic,105,Miami Heat,110,-9 (-108),o219 (-110),-350,+9 (-112),u219 (-110),+280
Fri Jan 27 2023,Cleveland Cavaliers,100,Oklahoma City Thunder,112,-1 (-110),o221.5 (-112),-116,+1 (-110),u221.5 (-108),-102
Fri Jan 27 2023,Toronto Raptors,117,Golden State Warriors,129,-4 (-114),o234 (-110),-176,+4 (-106),u234 (-110),+148
Sat Jan 28 2023,Denver Nuggets,119,Philadelphia 76ers,126,-3 (-110),o231.5 (-110),-162,+3 (-110),u231.5 (-110),+136
Sat Jan 28 2023,New York Knicks,115,Brooklyn Nets,122,+1 (-110),o223 (-110),-102,-1 (-110),u223 (-110),-116
Sat Jan 28 2023,Houston Rockets,117,Detroit Pistons,114,-6 (-106),o234.5 (-110),-225,+6 (-114),u234.5 (-110),+188
Sat Jan 28 2023,Chicago Bulls,128,Orlando Magic,109,+2.5 (-106),o230.5 (-110),+118,-2.5 (-114),u230.5 (-110),-138
Sat Jan 28 2023,Los Angeles Clippers,120,Atlanta Hawks,113,-1.5 (-110),o232 (-110),-116,+1.5 (-110),u232 (-110),-102
Sat Jan 28 2023,Sacramento Kings,110,Minnesota Timberwolves,117,+1.5 (-112),o238.5 (-110),even,-1.5 (-108),u238.5 (-110),-118
Sat Jan 28 2023,Washington Wizards,113,New Orleans Pelicans,103,-5.5 (-112),o230.5 (-110),-230,+5.5 (-108),u230.5 (-110),+190
Sat Jan 28 2023,Phoenix Suns,128,San Antonio Spurs,118,+5.5 (-110),o231 (-110),+188,-5.5 (-110),u231 (-110),-225
Sat Jan 28 2023,Los Angeles Lakers,121,Boston Celtics,125,-7.5 (-112),o234 (-108),-310,+7.5 (-108),u234 (-112),+250
Sat Jan 28 2023,Dallas Mavericks,100,Utah Jazz,108,-8 (-110),o223.5 (-110),-300,+8 (-110),u223.5 (-110),+245
Sat Jan 28 2023,Toronto Raptors,123,Portland Trail Blazers,105,-3.5 (-110),o232 (-110),-158,+3.5 (-110),u232 (-110),+134
Sun Jan 29 2023,Miami Heat,117,Charlotte Hornets,122,+6 (-110),o224 (-110),+198,-6 (-110),u224 (-110),-240
Sun Jan 29 2023,Indiana Pacers,100,Memphis Grizzlies,112,-8 (-110),o241.5 (-110),-340,+8 (-110),u241.5 (-110),+275
Sun Jan 29 2023,Los Angeles Clippers,99,Cleveland Cavaliers,122,-11.5 (-110),o215 (-110),-620,+11.5 (-110),u215 (-110),+460
Sun Jan 29 2023,New Orleans Pelicans,110,Milwaukee Bucks,135,-10.5 (-110),o229 (-110),-490,+10.5 (-110),u229 (-110),+380
Mon Jan 30 2023,Orlando Magic,119,Philadelphia 76ers,109,-10 (-110),o230.5 (-110),-430,+10 (-110),u230.5 (-110),+340
Mon Jan 30 2023,Los Angeles Lakers,104,Brooklyn Nets,121,-9 (-108),o231 (-110),-375,+9 (-112),u231 (-110),+300
